locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBMGGBPB_02647	CDS	936				ISNCY family transposase ISRor2
IBMGGBPB_02648	CDS	168				hypothetical protein
IBMGGBPB_02649	CDS	516	priC		COG3923	Primosomal replication protein N''
IBMGGBPB_02650	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
IBMGGBPB_02651	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
IBMGGBPB_02652	CDS	1929	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
IBMGGBPB_02653	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
IBMGGBPB_02654	CDS	606	recR		COG0353	Recombination protein RecR
IBMGGBPB_02655	CDS	1875	htpG		COG0326	Chaperone protein HtpG
IBMGGBPB_02656	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
IBMGGBPB_02657	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
IBMGGBPB_02658	CDS	972	aes	3.1.1.-	COG0657	Acetyl esterase
IBMGGBPB_02659	CDS	1350	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
IBMGGBPB_02660	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
IBMGGBPB_02661	CDS	126				hypothetical protein
IBMGGBPB_02662	CDS	1221	fsr			Fosmidomycin resistance protein
IBMGGBPB_02663	CDS	1653	ushA		COG0737	Protein UshA
IBMGGBPB_02664	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
IBMGGBPB_02665	CDS	795				hypothetical protein
IBMGGBPB_02666	CDS	828				hypothetical protein
IBMGGBPB_02667	CDS	2502	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
IBMGGBPB_02668	CDS	417	cueR		COG0789	HTH-type transcriptional regulator CueR
IBMGGBPB_02669	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
IBMGGBPB_02670	CDS	918	qmcA		COG0330	Protein QmcA
IBMGGBPB_02671	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
IBMGGBPB_02672	CDS	780	fetB		COG0390	putative iron export permease protein FetB
IBMGGBPB_02673	CDS	855	cnoX		COG3118	Chaperedoxin
IBMGGBPB_02674	CDS	771				hypothetical protein
IBMGGBPB_02675	CDS	585	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
IBMGGBPB_02676	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IBMGGBPB_02677	CDS	2415				hypothetical protein
IBMGGBPB_02678	CDS	105				hypothetical protein
IBMGGBPB_02679	CDS	1134				hypothetical protein
IBMGGBPB_02680	CDS	831	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
IBMGGBPB_02681	CDS	1017	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
IBMGGBPB_02682	CDS	660	metP		COG2011	Methionine import system permease protein MetP
IBMGGBPB_02683	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
IBMGGBPB_02684	CDS	927	allS_1			HTH-type transcriptional activator AllS
IBMGGBPB_02685	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
IBMGGBPB_02686	CDS	819	allR		COG1414	HTH-type transcriptional repressor AllR
IBMGGBPB_02687	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
IBMGGBPB_02688	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
IBMGGBPB_02689	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IBMGGBPB_02690	CDS	1248	sauU_3			putative sulfoacetate transporter SauU
IBMGGBPB_02691	CDS	1455	ybbW		COG1953	Putative allantoin permease
IBMGGBPB_02692	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
IBMGGBPB_02693	CDS	1299	ybbY		COG2233	Putative purine permease YbbY
IBMGGBPB_02694	CDS	1149	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
IBMGGBPB_02695	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
IBMGGBPB_02696	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
IBMGGBPB_02697	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
IBMGGBPB_02698	CDS	1665	fdrA		COG0074	Protein FdrA
IBMGGBPB_02699	CDS	1260				hypothetical protein
IBMGGBPB_02700	CDS	810				hypothetical protein
IBMGGBPB_02701	CDS	894	arcC2	2.7.2.2		Carbamate kinase 2
IBMGGBPB_02702	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
IBMGGBPB_02703	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IBMGGBPB_02704	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
IBMGGBPB_02705	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
IBMGGBPB_02706	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
IBMGGBPB_02707	CDS	825				hypothetical protein
IBMGGBPB_02708	CDS	438				hypothetical protein
IBMGGBPB_02709	CDS	546	ybcI		COG1988	Inner membrane protein YbcI
IBMGGBPB_02710	CDS	213	ybcJ		COG2501	putative protein YbcJ
IBMGGBPB_02711	CDS	867	folD		COG0190	Bifunctional protein FolD protein
IBMGGBPB_02712	CDS	558	fimA_1			Type-1 fimbrial protein, A chain
IBMGGBPB_02713	CDS	534	fimA_2			Type-1 fimbrial protein, A chain
IBMGGBPB_02714	CDS	369	sfmC_2			putative fimbrial chaperone SfmC
IBMGGBPB_02715	CDS	2613	sfmD		COG3188	Outer membrane usher protein SfmD
IBMGGBPB_02716	CDS	240	sfmH_2			putative fimbrial-like protein SfmH
IBMGGBPB_02717	CDS	687	sfmH_3			putative fimbrial-like protein SfmH
IBMGGBPB_02718	CDS	519	sfmF			putative fimbrial-like protein SfmF
IBMGGBPB_02719	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
IBMGGBPB_02720	CDS	723				hypothetical protein
IBMGGBPB_02721	CDS	309				hypothetical protein
IBMGGBPB_02722	CDS	597				hypothetical protein
IBMGGBPB_02723	tRNA	77				tRNA-Arg(tct)
IBMGGBPB_02724	CDS	273				hypothetical protein
IBMGGBPB_02725	CDS	219				hypothetical protein
IBMGGBPB_02726	CDS	159				hypothetical protein
IBMGGBPB_02727	CDS	1641				hypothetical protein
IBMGGBPB_02728	CDS	927	yfdH_2	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
IBMGGBPB_02729	CDS	363	yfdG		COG2246	Prophage bactoprenol-linked glucose translocase 
IBMGGBPB_02730	CDS	330	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
IBMGGBPB_02731	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
IBMGGBPB_02732	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
IBMGGBPB_02733	CDS	237	rclB			putative protein RclB
IBMGGBPB_02734	CDS	561	rclC		COG3059	Inner membrane protein RclC
IBMGGBPB_02735	CDS	1176				hypothetical protein
IBMGGBPB_02736	CDS	1395	pheP		COG1113	Phenylalanine-specific permease
IBMGGBPB_02737	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
IBMGGBPB_02738	CDS	1971	lip-1	3.1.1.3		Lipase 1
IBMGGBPB_02739	CDS	2730	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
IBMGGBPB_02740	CDS	987	frlB_3	3.5.-.-	COG2222	Fructosamine deglycase FrlB
IBMGGBPB_02741	CDS	1062				hypothetical protein
IBMGGBPB_02742	CDS	855	manZ_4		COG3716	PTS system mannose-specific EIID component
IBMGGBPB_02743	CDS	744	sorC		COG3715	PTS system sorbose-specific EIIC component
IBMGGBPB_02744	CDS	471	sorB_2	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
IBMGGBPB_02745	CDS	450				hypothetical protein
IBMGGBPB_02746	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
IBMGGBPB_02747	CDS	369				hypothetical protein
IBMGGBPB_02748	CDS	582	betI			HTH-type transcriptional regulator BetI
IBMGGBPB_02749	CDS	342	marA_1			Multiple antibiotic resistance protein MarA
IBMGGBPB_02750	CDS	249				hypothetical protein
IBMGGBPB_02751	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
IBMGGBPB_02752	CDS	705				hypothetical protein
IBMGGBPB_02753	CDS	2256	fepA		COG4771	Ferrienterobactin receptor
IBMGGBPB_02754	CDS	1215	fes_1		COG2382	Enterochelin esterase
IBMGGBPB_02755	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
IBMGGBPB_02756	CDS	3885	entF	2.7.7.-	COG1020	Enterobactin synthase component F
IBMGGBPB_02757	CDS	1137	fepE		COG3765	Ferric enterobactin transport protein FepE
IBMGGBPB_02758	CDS	795	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
IBMGGBPB_02759	CDS	990	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
IBMGGBPB_02760	CDS	1008	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
IBMGGBPB_02761	CDS	1245	entS		COG0477	Enterobactin exporter EntS
IBMGGBPB_02762	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
IBMGGBPB_02763	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
IBMGGBPB_02764	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
IBMGGBPB_02765	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
IBMGGBPB_02766	CDS	756	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
IBMGGBPB_02767	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
IBMGGBPB_02768	CDS	2106	cstA		COG1966	Peptide transporter CstA
IBMGGBPB_02769	CDS	198				hypothetical protein
IBMGGBPB_02770	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
IBMGGBPB_02771	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
IBMGGBPB_02772	CDS	618	ybdM		COG1475	putative protein YbdM
IBMGGBPB_02773	CDS	1236	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
IBMGGBPB_02774	CDS	903	ybdO_3			putative HTH-type transcriptional regulator YbdO
IBMGGBPB_02775	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
IBMGGBPB_02776	CDS	564	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
IBMGGBPB_02777	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
IBMGGBPB_02778	rRNA	78				5S ribosomal RNA (partial)
IBMGGBPB_02779	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
IBMGGBPB_02780	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
IBMGGBPB_02781	CDS	927	coaA	2.7.1.33	COG1072	Pantothenate kinase
IBMGGBPB_02782	tRNA	76				tRNA-Thr(tgt)
IBMGGBPB_02783	tRNA	85				tRNA-Tyr(gta)
IBMGGBPB_02784	tRNA	75				tRNA-Gly(tcc)
IBMGGBPB_02785	tRNA	76				tRNA-Thr(ggt)
IBMGGBPB_02786	CDS	1110				hypothetical protein
IBMGGBPB_02787	CDS	1530				hypothetical protein
IBMGGBPB_02788	CDS	678	narI	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
IBMGGBPB_02789	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
IBMGGBPB_02790	CDS	1536	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
IBMGGBPB_02791	CDS	3744	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
IBMGGBPB_02792	CDS	1398	narK		COG2223	Nitrate/nitrite transporter NarK
IBMGGBPB_02793	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
IBMGGBPB_02794	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
IBMGGBPB_02795	CDS	1425				Invasin
IBMGGBPB_02796	CDS	354	ychN		COG1553	Protein YchN
IBMGGBPB_02797	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
IBMGGBPB_02798	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
IBMGGBPB_02799	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
IBMGGBPB_02800	CDS	810				hypothetical protein
IBMGGBPB_02801	CDS	390	ychQ		COG3094	Protein YchQ
IBMGGBPB_02802	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
IBMGGBPB_02803	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
IBMGGBPB_02804	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IBMGGBPB_02805	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
IBMGGBPB_02806	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IBMGGBPB_02807	CDS	948	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IBMGGBPB_02808	CDS	1659	dauA		COG0659	C4-dicarboxylic acid transporter DauA
IBMGGBPB_02809	CDS	279				hypothetical protein
IBMGGBPB_02810	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
IBMGGBPB_02811	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
IBMGGBPB_02812	CDS	1266				hypothetical protein
IBMGGBPB_02813	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
IBMGGBPB_02814	CDS	1794	hyaB_1	1.12.99.6	COG0374	Hydrogenase-1 large chain
IBMGGBPB_02815	CDS	732	hyaC_1		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
IBMGGBPB_02816	CDS	597	hyaD_1	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
IBMGGBPB_02817	CDS	405	hyaE			Hydrogenase-1 operon protein HyaE
IBMGGBPB_02818	CDS	849				hypothetical protein
IBMGGBPB_02819	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
IBMGGBPB_02820	CDS	1137	appB_2	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
IBMGGBPB_02821	CDS	90	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
IBMGGBPB_02822	CDS	1275	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
IBMGGBPB_02823	CDS	1713	treA	3.2.1.28	COG1626	Periplasmic trehalase
IBMGGBPB_02824	CDS	255				hypothetical protein
IBMGGBPB_02825	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
IBMGGBPB_02826	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
IBMGGBPB_02827	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
IBMGGBPB_02828	CDS	1734	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
IBMGGBPB_02829	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
IBMGGBPB_02830	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
IBMGGBPB_02831	CDS	1533				hypothetical protein
IBMGGBPB_02832	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
IBMGGBPB_02833	CDS	1545	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
IBMGGBPB_02834	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
IBMGGBPB_02835	CDS	342	yeaR_1		COG3615	putative protein YeaR
IBMGGBPB_02836	CDS	174	gnsA			Protein GnsA
IBMGGBPB_02837	CDS	138				hypothetical protein
IBMGGBPB_02838	CDS	447				hypothetical protein
IBMGGBPB_02839	CDS	660	ycgM		COG0179	putative protein YcgM
IBMGGBPB_02840	CDS	294	ycgL		COG3100	Protein YcgL
IBMGGBPB_02841	CDS	708	minC		COG0850	Septum site-determining protein MinC
IBMGGBPB_02842	CDS	813	minD		COG2894	Septum site-determining protein MinD
IBMGGBPB_02843	CDS	267	minE		COG0851	Cell division topological specificity factor
IBMGGBPB_02844	CDS	1173	rnd	3.1.13.5	COG0349	Ribonuclease D
IBMGGBPB_02845	CDS	246				IS200/IS605 family transposase IS200F
IBMGGBPB_02846	tRNA	77				tRNA-Arg(acg)
IBMGGBPB_02847	tRNA	77				tRNA-Arg(acg)
IBMGGBPB_02848	tRNA	77				tRNA-Arg(acg)
IBMGGBPB_02849	tRNA	93				tRNA-Ser(gct)
IBMGGBPB_02850	CDS	186	csrA		COG1551	Carbon storage regulator
IBMGGBPB_02851	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
IBMGGBPB_02852	CDS	540	recX		COG2137	Regulatory protein RecX
IBMGGBPB_02853	CDS	1062	recA		COG0468	Protein RecA
IBMGGBPB_02854	CDS	498	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
IBMGGBPB_02855	CDS	246				hypothetical protein
IBMGGBPB_02856	CDS	1080	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
IBMGGBPB_02857	CDS	564	srlA_1		COG3730	PTS system glucitol/sorbitol-specific EIIC component
IBMGGBPB_02858	CDS	972	srlE_1	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
IBMGGBPB_02859	CDS	363	srlB_1		COG3731	PTS system glucitol/sorbitol-specific EIIA component
IBMGGBPB_02860	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
IBMGGBPB_02861	CDS	360				hypothetical protein
IBMGGBPB_02862	CDS	774	srlR_1		COG1349	Glucitol operon repressor
IBMGGBPB_02863	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
IBMGGBPB_02864	CDS	1521	norR_4		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
IBMGGBPB_02865	CDS	1440	norV_1		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
IBMGGBPB_02866	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
IBMGGBPB_02867	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
IBMGGBPB_02868	CDS	546	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
IBMGGBPB_02869	CDS	810				hypothetical protein
IBMGGBPB_02870	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
IBMGGBPB_02871	CDS	411				hypothetical protein
IBMGGBPB_02872	CDS	768	hycG		COG3260	Formate hydrogenlyase subunit 7
IBMGGBPB_02873	CDS	543	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
IBMGGBPB_02874	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
IBMGGBPB_02875	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
IBMGGBPB_02876	CDS	1827	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
IBMGGBPB_02877	CDS	609	hyfA_3	1.-.-.-	COG1142	Hydrogenase-4 component A
IBMGGBPB_02878	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
IBMGGBPB_02879	CDS	357	hypA		COG0375	Hydrogenase maturation factor HypA
IBMGGBPB_02880	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
IBMGGBPB_02881	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
IBMGGBPB_02882	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
IBMGGBPB_02883	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
IBMGGBPB_02884	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator
IBMGGBPB_02885	CDS	345				hypothetical protein
IBMGGBPB_02886	CDS	918			COG0803	putative periplasmic iron-binding protein
IBMGGBPB_02887	CDS	822	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
IBMGGBPB_02888	CDS	861	mntB_2			Manganese transport system membrane protein MntB
IBMGGBPB_02889	CDS	849	mntB_3			Manganese transport system membrane protein MntB
IBMGGBPB_02890	CDS	867	yopJ			Effector protein YopJ
IBMGGBPB_02891	CDS	756				hypothetical protein
IBMGGBPB_02892	CDS	888	rhaR_6			HTH-type transcriptional activator RhaR
IBMGGBPB_02893	CDS	453				hypothetical protein
IBMGGBPB_02894	CDS	681	orgB			Oxygen-regulated invasion protein OrgB
IBMGGBPB_02895	CDS	579	orgA			Oxygen-regulated invasion protein OrgA
IBMGGBPB_02896	CDS	759	prgK		COG4669	Lipoprotein PrgK
IBMGGBPB_02897	CDS	306				hypothetical protein
IBMGGBPB_02898	CDS	243	prgI			Protein PrgI
IBMGGBPB_02899	CDS	1236	prgH			Protein PrgH
IBMGGBPB_02900	CDS	930	rhaR_7			HTH-type transcriptional activator RhaR
IBMGGBPB_02901	CDS	1662	hilA		COG0457	Transcriptional regulator HilA
IBMGGBPB_02902	CDS	483				hypothetical protein
IBMGGBPB_02903	CDS	1608	sptP			Secreted effector protein SptP
IBMGGBPB_02904	CDS	393	sicP			Chaperone protein sicP
IBMGGBPB_02905	CDS	261				hypothetical protein
IBMGGBPB_02906	CDS	249	acpP_2		COG0236	Acyl carrier protein
IBMGGBPB_02907	CDS	2058	sipA			Cell invasion protein SipA
IBMGGBPB_02908	CDS	1032	sipD			Cell invasion protein SipD
IBMGGBPB_02909	CDS	1230	sipC			Cell invasion protein SipC
IBMGGBPB_02910	CDS	1782	sipB			Cell invasion protein SipB
IBMGGBPB_02911	CDS	498	sicA		COG0457	Chaperone protein SicA
IBMGGBPB_02912	CDS	1071	spaS		COG1377	Surface presentation of antigens protein SpaS
IBMGGBPB_02913	CDS	792	spaR_1		COG4791	Surface presentation of antigens protein SpaR
IBMGGBPB_02914	CDS	261	spaQ_1		COG4794	Surface presentation of antigens protein SpaQ
IBMGGBPB_02915	CDS	675	spaP_1		COG4790	Surface presentation of antigens protein SpaP
IBMGGBPB_02916	CDS	912	spaO		COG1886	Surface presentation of antigens protein SpaO
IBMGGBPB_02917	CDS	1011				hypothetical protein
IBMGGBPB_02918	CDS	444				hypothetical protein
IBMGGBPB_02919	CDS	1296	spaL	7.1.2.2	COG1157	putative ATP synthase SpaL
IBMGGBPB_02920	CDS	408	spaK			Surface presentation of antigens protein SpaK
IBMGGBPB_02921	CDS	2058	invA		COG4789	Invasion protein InvA
IBMGGBPB_02922	CDS	1119	mxiC			Protein MxiC
IBMGGBPB_02923	CDS	1689	sctC_1		COG1450	Type 3 secretion system secretin
IBMGGBPB_02924	CDS	750	invF			Invasion protein InvF
IBMGGBPB_02925	CDS	444	invH			Type 3 secretion system pilotin
IBMGGBPB_02926	CDS	450				hypothetical protein
IBMGGBPB_02927	CDS	333				hypothetical protein
IBMGGBPB_02928	CDS	327				hypothetical protein
IBMGGBPB_02929	CDS	282				hypothetical protein
IBMGGBPB_02930	CDS	528				hypothetical protein
IBMGGBPB_02931	CDS	177				hypothetical protein
IBMGGBPB_02932	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
IBMGGBPB_02933	CDS	2568	mutS		COG0249	DNA mismatch repair protein MutS
IBMGGBPB_02934	CDS	381				hypothetical protein
IBMGGBPB_02935	CDS	1209	jefA			Drug efflux pump JefA
IBMGGBPB_02936	CDS	912	dmlR_8			HTH-type transcriptional regulator DmlR
IBMGGBPB_02937	CDS	1497	gntT_2		COG2610	High-affinity gluconate transporter
IBMGGBPB_02938	CDS	951	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
IBMGGBPB_02939	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
IBMGGBPB_02940	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
IBMGGBPB_02941	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
IBMGGBPB_02942	CDS	924	ltnD	1.1.1.411		L-threonate dehydrogenase
IBMGGBPB_02943	CDS	765	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
IBMGGBPB_02944	CDS	405	hosA			Transcriptional regulator HosA
IBMGGBPB_02945	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
IBMGGBPB_02946	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
IBMGGBPB_02947	CDS	237	vdcD			Protein VdcD
IBMGGBPB_02948	CDS	993	rpoS			RNA polymerase sigma factor RpoS
IBMGGBPB_02949	CDS	1134	nlpD_1			Murein hydrolase activator NlpD
IBMGGBPB_02950	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
IBMGGBPB_02951	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
IBMGGBPB_02952	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
IBMGGBPB_02953	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
IBMGGBPB_02954	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
IBMGGBPB_02955	CDS	312	ftsB		COG2919	Cell division protein FtsB
IBMGGBPB_02956	CDS	324	ygbE			Inner membrane protein YgbE
IBMGGBPB_02957	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
IBMGGBPB_02958	CDS	1440	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
IBMGGBPB_02959	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
IBMGGBPB_02960	CDS	1047				hypothetical protein
	repeat_region	578				
	repeat_region	519				
IBMGGBPB_02961	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
IBMGGBPB_02962	CDS	921	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
IBMGGBPB_02963	CDS	651	casE	3.1.-.-		CRISPR system Cascade subunit CasE
IBMGGBPB_02964	CDS	747				hypothetical protein
IBMGGBPB_02965	CDS	1059	casC			CRISPR system Cascade subunit CasC
IBMGGBPB_02966	CDS	561				hypothetical protein
IBMGGBPB_02967	CDS	1557				hypothetical protein
IBMGGBPB_02968	CDS	2664	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
IBMGGBPB_02969	CDS	954	sopD			Secreted effector protein SopD
IBMGGBPB_02970	CDS	735	cysH_2	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
IBMGGBPB_02971	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
IBMGGBPB_02972	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
IBMGGBPB_02973	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
