locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCJMANHL_03253	CDS	522	fldB		COG0716	Flavodoxin 2
GCJMANHL_03254	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
GCJMANHL_03255	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
GCJMANHL_03256	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GCJMANHL_03257	CDS	963	prfB		COG1186	Peptide chain release factor RF2
GCJMANHL_03258	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
GCJMANHL_03259	CDS	555	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GCJMANHL_03260	CDS	717	ydfK_3		COG1811	putative membrane protein YdfK
GCJMANHL_03261	CDS	579	ubiX_2	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
GCJMANHL_03262	CDS	1494	lpdC_1	4.1.1.59	COG0043	Gallate decarboxylase
GCJMANHL_03263	CDS	900	catM_2			HTH-type transcriptional regulator CatM
GCJMANHL_03264	CDS	714	nlpD_2		COG0739	Murein hydrolase activator NlpD
GCJMANHL_03265	tRNA	74				tRNA-Gly(ccc)
GCJMANHL_03266	CDS	1389	ribZ_2			Riboflavin transporter RibZ
GCJMANHL_03267	CDS	930	nodD2_2			Nodulation protein D 2
GCJMANHL_03268	CDS	804				hypothetical protein
GCJMANHL_03269	CDS	1020	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GCJMANHL_03270	CDS	558	kefF_1	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
GCJMANHL_03271	CDS	309				hypothetical protein
GCJMANHL_03272	CDS	900	pgrR_6			HTH-type transcriptional regulator PgrR
GCJMANHL_03273	CDS	276				hypothetical protein
GCJMANHL_03274	CDS	573				hypothetical protein
GCJMANHL_03275	CDS	294				hypothetical protein
GCJMANHL_03276	CDS	330				hypothetical protein
GCJMANHL_03277	CDS	1293	arsB		COG1055	Arsenical pump membrane protein
GCJMANHL_03278	CDS	423	arsC	1.20.4.1		Arsenate reductase
GCJMANHL_03279	CDS	1554	dtpT		COG3104	Di-/tripeptide transporter
GCJMANHL_03280	CDS	300				hypothetical protein
GCJMANHL_03281	CDS	1449	cusC_2		COG1538	Cation efflux system protein CusC
GCJMANHL_03282	CDS	1938	mdtO		COG1289	Multidrug resistance protein MdtO
GCJMANHL_03283	CDS	1026	mdtN		COG1566	Multidrug resistance protein MdtN
GCJMANHL_03284	CDS	273				hypothetical protein
GCJMANHL_03285	CDS	231				hypothetical protein
GCJMANHL_03286	CDS	273	yjdJ		COG2388	putative protein YjdJ
GCJMANHL_03287	CDS	1413				hypothetical protein
GCJMANHL_03288	CDS	909	fimH_2			Type 1 fimbrin D-mannose specific adhesin
GCJMANHL_03289	CDS	501	fimG_2			Protein FimG
GCJMANHL_03290	CDS	528	fimF_2			Protein FimF
GCJMANHL_03291	CDS	2613	fimD_6		COG3188	Outer membrane usher protein FimD
GCJMANHL_03292	CDS	705	fimC_3			Chaperone protein FimC
GCJMANHL_03293	CDS	537	lpfA_2			putative major fimbrial subunit LpfA
GCJMANHL_03294	CDS	549	fim_2			Fimbrial subunit type 1
GCJMANHL_03295	CDS	609				ISKra4 family transposase ISCep1
GCJMANHL_03296	CDS	606				ISKra4 family transposase ISCep1
GCJMANHL_03297	CDS	957				hypothetical protein
GCJMANHL_03298	CDS	507				hypothetical protein
GCJMANHL_03299	CDS	897				hypothetical protein
GCJMANHL_03300	CDS	210				hypothetical protein
GCJMANHL_03301	CDS	609				hypothetical protein
GCJMANHL_03302	CDS	702	yadV_2			putative fimbrial chaperone YadV
GCJMANHL_03303	CDS	2487	htrE		COG3188	Outer membrane usher protein HtrE
GCJMANHL_03304	CDS	996	mrkD_1			Fimbria adhesin protein
GCJMANHL_03305	CDS	636				hypothetical protein
GCJMANHL_03306	CDS	717	pdeH_1	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
GCJMANHL_03307	CDS	573				hypothetical protein
GCJMANHL_03308	CDS	705	ycgR			Flagellar brake protein YcgR
GCJMANHL_03309	CDS	879	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
GCJMANHL_03310	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
GCJMANHL_03311	CDS	462				hypothetical protein
GCJMANHL_03312	CDS	870	gltC_1			HTH-type transcriptional regulator GltC
GCJMANHL_03313	CDS	1179	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GCJMANHL_03314	CDS	696	kdgM			Oligogalacturonate-specific porin KdgM
GCJMANHL_03315	CDS	1176	ogl	4.2.2.6	COG0823	Oligogalacturonate lyase
GCJMANHL_03316	CDS	762	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
GCJMANHL_03317	CDS	1422	araE			Arabinose-proton symporter
GCJMANHL_03318	CDS	996	ccpA_1		COG1609	Catabolite control protein A
GCJMANHL_03319	CDS	1242	cscB			Sucrose permease
GCJMANHL_03320	CDS	1437	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
GCJMANHL_03321	CDS	1344				hypothetical protein
GCJMANHL_03322	CDS	1287	yesO		COG1653	Putative ABC transporter substrate-binding protein YesO
GCJMANHL_03323	CDS	1128	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
GCJMANHL_03324	CDS	144				hypothetical protein
GCJMANHL_03325	CDS	723	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
GCJMANHL_03326	CDS	891	lacF			Lactose transport system permease protein LacF
GCJMANHL_03327	CDS	327				hypothetical protein
GCJMANHL_03328	CDS	714	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
GCJMANHL_03329	CDS	927	occR			Octopine catabolism/uptake operon regulatory protein OccR
GCJMANHL_03330	CDS	1263	lysA	4.1.1.20		Diaminopimelate decarboxylase
GCJMANHL_03331	CDS	1011	ascG_2		COG1609	HTH-type transcriptional regulator AscG
GCJMANHL_03332	CDS	1338	licC_4		COG1455	Lichenan permease IIC component
GCJMANHL_03333	CDS	1428	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
GCJMANHL_03334	CDS	774	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
GCJMANHL_03335	CDS	480				hypothetical protein
GCJMANHL_03336	CDS	1017	galR_2		COG1609	HTH-type transcriptional regulator GalR
GCJMANHL_03337	CDS	2160	aas		COG0204	Bifunctional protein Aas
GCJMANHL_03338	CDS	1194	lplT			Lysophospholipid transporter LplT
GCJMANHL_03339	CDS	1041	tas		COG0667	Protein tas
GCJMANHL_03340	CDS	219	ygdR_2			putative lipoprotein YgdR
GCJMANHL_03341	CDS	714				hypothetical protein
GCJMANHL_03342	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
GCJMANHL_03343	CDS	531	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
GCJMANHL_03344	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
GCJMANHL_03345	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GCJMANHL_03346	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
GCJMANHL_03347	CDS	552				hypothetical protein
GCJMANHL_03348	CDS	558				hypothetical protein
GCJMANHL_03349	CDS	408				hypothetical protein
GCJMANHL_03350	CDS	324				hypothetical protein
GCJMANHL_03351	CDS	3378	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
GCJMANHL_03352	CDS	2886	ptrA	3.4.24.55	COG1025	Protease 3
GCJMANHL_03353	CDS	3633	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
GCJMANHL_03354	CDS	1845	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
GCJMANHL_03355	CDS	321				hypothetical protein
GCJMANHL_03356	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
GCJMANHL_03357	CDS	1254	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
GCJMANHL_03358	CDS	1077	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
GCJMANHL_03359	CDS	903	pduX	2.7.1.177	COG4542	L-threonine kinase
GCJMANHL_03360	CDS	1215	pduW	2.7.2.15	COG0282	putative propionate kinase
GCJMANHL_03361	CDS	441	pduV		COG4917	Propanediol utilization protein PduV
GCJMANHL_03362	CDS	351	pduU		COG4810	Propanediol utilization protein PduU
GCJMANHL_03363	CDS	555				hypothetical protein
GCJMANHL_03364	CDS	1353	rsxC_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
GCJMANHL_03365	CDS	1113	adhE_1		COG1012	Aldehyde-alcohol dehydrogenase
GCJMANHL_03366	CDS	1389	astD_2	1.2.1.71		N-succinylglutamate 5-semialdehyde dehydrogenase
GCJMANHL_03367	CDS	1017				hypothetical protein
GCJMANHL_03368	CDS	276	ccmL			Carbon dioxide concentrating mechanism protein CcmL
GCJMANHL_03369	CDS	492				hypothetical protein
GCJMANHL_03370	CDS	633	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
GCJMANHL_03371	CDS	447				hypothetical protein
GCJMANHL_03372	CDS	276	pduA_1		COG4577	Propanediol utilization protein PduA
GCJMANHL_03373	CDS	351				hypothetical protein
GCJMANHL_03374	CDS	1833	ddrA_2			Diol dehydratase-reactivating factor alpha subunit
GCJMANHL_03375	CDS	525	pduE_2	4.2.1.28	COG4910	Propanediol dehydratase small subunit
GCJMANHL_03376	CDS	690	pduD_2	4.2.1.28		Propanediol dehydratase medium subunit
GCJMANHL_03377	CDS	1665	pduC	4.2.1.28	COG4909	Propanediol dehydratase large subunit
GCJMANHL_03378	CDS	813	pduB		COG4816	Propanediol utilization protein PduB
GCJMANHL_03379	CDS	285	pduA_2		COG4577	Propanediol utilization protein PduA
GCJMANHL_03380	CDS	810	pduF		COG0580	Propanediol diffusion facilitator
GCJMANHL_03381	CDS	912	rhaS_7			HTH-type transcriptional activator RhaS
GCJMANHL_03382	CDS	1377	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
GCJMANHL_03383	CDS	960	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
GCJMANHL_03384	CDS	636	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
GCJMANHL_03385	CDS	1140	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
GCJMANHL_03386	CDS	606	cbiE	2.1.1.289	COG2241	Cobalt-precorrin-7 C(5)-methyltransferase
GCJMANHL_03387	CDS	570	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
GCJMANHL_03388	CDS	774	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
GCJMANHL_03389	CDS	207				hypothetical protein
GCJMANHL_03390	CDS	246				hypothetical protein
GCJMANHL_03391	CDS	1671				hypothetical protein
GCJMANHL_03392	CDS	1644				hypothetical protein
GCJMANHL_03393	CDS	618				hypothetical protein
GCJMANHL_03394	CDS	513	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
GCJMANHL_03395	CDS	1563	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
GCJMANHL_03396	CDS	891	rhaR_4			HTH-type transcriptional activator RhaR
GCJMANHL_03397	CDS	1359	ttuB_2			Putative tartrate transporter
GCJMANHL_03398	CDS	798	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
GCJMANHL_03399	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
GCJMANHL_03400	CDS	381	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
GCJMANHL_03401	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
GCJMANHL_03402	CDS	1467	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
GCJMANHL_03403	CDS	765	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GCJMANHL_03404	CDS	633	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
GCJMANHL_03405	CDS	441	farR			HTH-type transcriptional regulator FarR
GCJMANHL_03406	CDS	255				hypothetical protein
GCJMANHL_03407	CDS	288				hypothetical protein
GCJMANHL_03408	CDS	1017	lhpD	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
GCJMANHL_03409	CDS	1221		4.1.2.42		D-threonine aldolase
GCJMANHL_03410	CDS	1440	dan	3.5.1.81		D-aminoacylase
GCJMANHL_03411	CDS	393	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
GCJMANHL_03412	CDS	1488	opuE		COG0591	Osmoregulated proline transporter OpuE
GCJMANHL_03413	CDS	873	dgoK1_2	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
GCJMANHL_03414	CDS	600	dgoA_2	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
GCJMANHL_03415	CDS	864	hexR_4		COG1737	HTH-type transcriptional regulator HexR
GCJMANHL_03416	CDS	534				hypothetical protein
GCJMANHL_03417	CDS	822	mshD	2.3.1.189		Mycothiol acetyltransferase
GCJMANHL_03418	CDS	2766	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
GCJMANHL_03419	CDS	423				hypothetical protein
GCJMANHL_03420	CDS	471	sorB	2.7.1.206	COG3444	PTS system sorbose-specific EIIB component
GCJMANHL_03421	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
GCJMANHL_03422	CDS	852	manZ_2		COG3716	PTS system mannose-specific EIID component
GCJMANHL_03423	CDS	1062	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
GCJMANHL_03424	CDS	1011	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
GCJMANHL_03425	CDS	939				ISNCY family transposase ISRor2
GCJMANHL_03426	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
GCJMANHL_03427	CDS	492				hypothetical protein
GCJMANHL_03428	CDS	744	dnaC_2		COG1484	DNA replication protein DnaC
GCJMANHL_03429	CDS	540	dnaT			Primosomal protein 1
GCJMANHL_03430	CDS	474				hypothetical protein
GCJMANHL_03431	CDS	777	yjjP		COG2966	Inner membrane protein YjjP
GCJMANHL_03432	CDS	1185	pobA	1.14.13.2	COG0654	p-hydroxybenzoate hydroxylase
GCJMANHL_03433	CDS	882	rhaR_5			HTH-type transcriptional activator RhaR
GCJMANHL_03434	CDS	723	yjjQ			Putative transcription factor YjjQ
GCJMANHL_03435	CDS	672	bglJ		COG2197	Transcriptional activator protein BglJ
GCJMANHL_03436	CDS	459				hypothetical protein
GCJMANHL_03437	CDS	1344	licC_5		COG1455	Lichenan permease IIC component
GCJMANHL_03438	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
GCJMANHL_03439	CDS	1047				hypothetical protein
GCJMANHL_03440	CDS	354				hypothetical protein
GCJMANHL_03441	tRNA	87				tRNA-Leu(cag)
GCJMANHL_03442	tRNA	87				tRNA-Leu(cag)
GCJMANHL_03443	tRNA	87				tRNA-Leu(cag)
GCJMANHL_03444	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
GCJMANHL_03445	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
GCJMANHL_03446	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
GCJMANHL_03447	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
GCJMANHL_03448	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
GCJMANHL_03449	CDS	621	osmY_2		COG2823	Osmotically-inducible protein Y
GCJMANHL_03450	CDS	162				hypothetical protein
GCJMANHL_03451	CDS	1074				hypothetical protein
GCJMANHL_03452	CDS	795	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
GCJMANHL_03453	CDS	1278	nupX		COG1972	Putative nucleoside permease NupX
GCJMANHL_03454	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
GCJMANHL_03455	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GCJMANHL_03456	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
GCJMANHL_03457	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
GCJMANHL_03458	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
GCJMANHL_03459	CDS	648	ytjB		COG3726	putative inner membrane protein Smp
GCJMANHL_03460	CDS	972	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
GCJMANHL_03461	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
GCJMANHL_03462	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
GCJMANHL_03463	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
GCJMANHL_03464	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
GCJMANHL_03465	CDS	330	trpR		COG2973	Trp operon repressor
GCJMANHL_03466	CDS	516	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
GCJMANHL_03467	CDS	648	cobC_2	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
GCJMANHL_03468	CDS	870	rob_2		COG2207	Right origin-binding protein
GCJMANHL_03469	CDS	474				hypothetical protein
GCJMANHL_03470	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
GCJMANHL_03471	CDS	1425	creC	2.7.13.3	COG0642	Sensor protein CreC
GCJMANHL_03472	CDS	1359	creD		COG4452	Inner membrane protein CreD
GCJMANHL_03473	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
GCJMANHL_03474	CDS	687	trmL_1	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
GCJMANHL_03475	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
GCJMANHL_03476	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
GCJMANHL_03477	CDS	1281	thrC	4.2.3.1	COG0498	Threonine synthase
GCJMANHL_03478	CDS	378				hypothetical protein
GCJMANHL_03479	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
GCJMANHL_03480	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
GCJMANHL_03481	CDS	954	talB_2	2.2.1.2	COG0176	Transaldolase B
GCJMANHL_03482	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
GCJMANHL_03483	CDS	1305	proP_1			Proline/betaine transporter
GCJMANHL_03484	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
GCJMANHL_03485	CDS	750				hypothetical protein
GCJMANHL_03486	CDS	405				hypothetical protein
GCJMANHL_03487	CDS	1917	dnaK_2		COG0443	Chaperone protein DnaK
GCJMANHL_03488	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
GCJMANHL_03489	CDS	1224	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
GCJMANHL_03490	CDS	897	nhaR		COG0583	Transcriptional activator protein NhaR
GCJMANHL_03491	CDS	210				hypothetical protein
GCJMANHL_03492	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GCJMANHL_03493	CDS	2853	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GCJMANHL_03494	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GCJMANHL_03495	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
GCJMANHL_03496	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GCJMANHL_03497	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
GCJMANHL_03498	CDS	366	yhaI		COG3152	Inner membrane protein YhaI
GCJMANHL_03499	CDS	930	dmlR_10			HTH-type transcriptional regulator DmlR
GCJMANHL_03500	CDS	630				hypothetical protein
GCJMANHL_03501	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GCJMANHL_03502	CDS	1149	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
GCJMANHL_03503	CDS	3225	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GCJMANHL_03504	CDS	234	ygdR_3			putative lipoprotein YgdR
GCJMANHL_03505	CDS	534	kefF_2	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
GCJMANHL_03506	CDS	1866	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GCJMANHL_03507	CDS	480				IS1595 family transposase ISSsu9
GCJMANHL_03508	CDS	849	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
GCJMANHL_03509	CDS	378	apaG		COG2967	Protein ApaG
GCJMANHL_03510	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
GCJMANHL_03511	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
GCJMANHL_03512	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
GCJMANHL_03513	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
GCJMANHL_03514	CDS	828	djlA		COG1076	Co-chaperone protein DjlA
GCJMANHL_03515	CDS	699	citB		COG4565	Transcriptional regulatory protein CitB
GCJMANHL_03516	CDS	1626	citA	2.7.13.3	COG3290	Sensor histidine kinase CitA
GCJMANHL_03517	CDS	1365	cimH		COG3493	Citrate/malate transporter
GCJMANHL_03518	CDS	540	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
GCJMANHL_03519	CDS	660	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
GCJMANHL_03520	CDS	2907	rapA_2	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
GCJMANHL_03521	CDS	2358	polB	2.7.7.7	COG0417	DNA polymerase II
GCJMANHL_03522	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
GCJMANHL_03523	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
GCJMANHL_03524	CDS	1710	araB_2	2.7.1.16	COG1069	Ribulokinase
GCJMANHL_03525	CDS	846	araC_2			Arabinose operon regulatory protein
GCJMANHL_03526	CDS	768	yabI_2		COG0586	Inner membrane protein YabI
GCJMANHL_03527	CDS	702	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
GCJMANHL_03528	CDS	1611				hypothetical protein
GCJMANHL_03529	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
GCJMANHL_03530	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
GCJMANHL_03531	CDS	153				hypothetical protein
GCJMANHL_03532	CDS	1185	setA			Sugar efflux transporter A
GCJMANHL_03533	CDS	1311	gudP_3			putative glucarate transporter
GCJMANHL_03534	CDS	897	gltC_2			HTH-type transcriptional regulator GltC
GCJMANHL_03535	CDS	756	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
GCJMANHL_03536	CDS	1215	ydiM			Inner membrane transport protein YdiM
GCJMANHL_03537	CDS	864	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GCJMANHL_03538	CDS	2034		1.-.-.-		NADH oxidase
GCJMANHL_03539	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
GCJMANHL_03540	CDS	1401	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GCJMANHL_03541	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GCJMANHL_03542	CDS	1572	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
GCJMANHL_03543	CDS	951	leuO			HTH-type transcriptional regulator LeuO
GCJMANHL_03544	CDS	1725	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
GCJMANHL_03545	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
GCJMANHL_03546	CDS	1005	cra_1		COG1609	Catabolite repressor/activator
GCJMANHL_03547	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
GCJMANHL_03548	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GCJMANHL_03549	CDS	366	ftsL		COG3116	Cell division protein FtsL
GCJMANHL_03550	CDS	1767	ftsI_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
GCJMANHL_03551	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GCJMANHL_03552	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GCJMANHL_03553	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GCJMANHL_03554	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GCJMANHL_03555	CDS	1275	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GCJMANHL_03556	CDS	1047	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GCJMANHL_03557	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GCJMANHL_03558	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
GCJMANHL_03559	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
GCJMANHL_03560	CDS	1263	ftsA_2		COG0849	Cell division protein FtsA
GCJMANHL_03561	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
GCJMANHL_03562	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
GCJMANHL_03563	CDS	498	secM			Secretion monitor
GCJMANHL_03564	CDS	2706	secA		COG0653	Protein translocase subunit SecA
GCJMANHL_03565	CDS	393	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
GCJMANHL_03566	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
GCJMANHL_03567	CDS	744	zapD		COG4582	Cell division protein ZapD
GCJMANHL_03568	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
GCJMANHL_03569	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
GCJMANHL_03570	CDS	1206	epsF_2		COG1459	Type II secretion system protein F
