locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBPJPPNJ_03029	CDS	741				hypothetical protein
BBPJPPNJ_03030	CDS	1134				hypothetical protein
BBPJPPNJ_03031	CDS	1581	nrgA			Ammonium transporter
BBPJPPNJ_03032	CDS	567	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BBPJPPNJ_03033	CDS	3438				hypothetical protein
BBPJPPNJ_03034	CDS	762				hypothetical protein
BBPJPPNJ_03035	CDS	1824	lapB_2			Lipopolysaccharide assembly protein B
BBPJPPNJ_03036	CDS	423				hypothetical protein
BBPJPPNJ_03037	CDS	966	arnC_7	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BBPJPPNJ_03038	CDS	318				hypothetical protein
BBPJPPNJ_03039	CDS	999	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BBPJPPNJ_03040	CDS	789				hypothetical protein
BBPJPPNJ_03041	CDS	783				hypothetical protein
BBPJPPNJ_03042	CDS	348		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
BBPJPPNJ_03043	CDS	900				hypothetical protein
BBPJPPNJ_03044	CDS	765	clcD	3.1.1.45		Carboxymethylenebutenolidase
BBPJPPNJ_03045	CDS	894	rpsA_1		COG0539	30S ribosomal protein S1
BBPJPPNJ_03046	CDS	240				hypothetical protein
BBPJPPNJ_03047	CDS	1533	hflX			GTPase HflX
BBPJPPNJ_03048	CDS	426				hypothetical protein
BBPJPPNJ_03049	CDS	435				hypothetical protein
BBPJPPNJ_03050	CDS	405				hypothetical protein
BBPJPPNJ_03051	CDS	642	betI_2			HTH-type transcriptional regulator BetI
BBPJPPNJ_03052	CDS	1272	tylN_1	2.4.1.317		O-mycaminosyltylonolide 6-deoxyallosyltransferase
BBPJPPNJ_03053	CDS	933	rhaR_4			HTH-type transcriptional activator RhaR
BBPJPPNJ_03054	CDS	396				hypothetical protein
BBPJPPNJ_03055	CDS	294				hypothetical protein
BBPJPPNJ_03056	CDS	411				hypothetical protein
BBPJPPNJ_03057	CDS	618				hypothetical protein
BBPJPPNJ_03058	CDS	1005	adhT	1.1.1.1		Alcohol dehydrogenase
BBPJPPNJ_03059	CDS	564				hypothetical protein
BBPJPPNJ_03060	CDS	204				hypothetical protein
BBPJPPNJ_03061	CDS	324			COG0640	HTH-type transcriptional regulator
BBPJPPNJ_03062	CDS	960				hypothetical protein
BBPJPPNJ_03063	CDS	204				hypothetical protein
BBPJPPNJ_03064	CDS	852	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
BBPJPPNJ_03065	CDS	969				hypothetical protein
BBPJPPNJ_03066	CDS	1164	hemH_1	4.99.1.1	COG0276	Ferrochelatase
BBPJPPNJ_03067	CDS	606				hypothetical protein
BBPJPPNJ_03068	CDS	1362				hypothetical protein
BBPJPPNJ_03069	CDS	1500	ftsY			Signal recognition particle receptor FtsY
BBPJPPNJ_03070	CDS	642	nusB			Transcription antitermination protein NusB
BBPJPPNJ_03071	CDS	699	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
BBPJPPNJ_03072	CDS	960				hypothetical protein
BBPJPPNJ_03073	CDS	600				hypothetical protein
BBPJPPNJ_03074	CDS	924				hypothetical protein
BBPJPPNJ_03075	CDS	213	ndhO	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit O
BBPJPPNJ_03076	CDS	126	psbY			Photosystem II protein Y
BBPJPPNJ_03077	CDS	657				hypothetical protein
BBPJPPNJ_03078	CDS	1554				hypothetical protein
BBPJPPNJ_03079	CDS	1236				hypothetical protein
BBPJPPNJ_03080	CDS	1890			COG1132	putative ABC transporter ATP-binding protein
BBPJPPNJ_03081	CDS	849	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
BBPJPPNJ_03082	CDS	1524	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_03083	CDS	384				hypothetical protein
BBPJPPNJ_03084	CDS	3282				hypothetical protein
BBPJPPNJ_03085	CDS	159				hypothetical protein
BBPJPPNJ_03086	CDS	492				hypothetical protein
BBPJPPNJ_03087	CDS	510				hypothetical protein
BBPJPPNJ_03088	CDS	276				hypothetical protein
BBPJPPNJ_03089	CDS	456				hypothetical protein
BBPJPPNJ_03090	CDS	684				ISAzo13 family transposase ISMae28
BBPJPPNJ_03091	CDS	726				hypothetical protein
BBPJPPNJ_03092	CDS	327				hypothetical protein
BBPJPPNJ_03093	CDS	2259	tolB_7			Tol-Pal system protein TolB
BBPJPPNJ_03094	CDS	447				hypothetical protein
BBPJPPNJ_03095	CDS	696				hypothetical protein
BBPJPPNJ_03096	CDS	1626	murJ_1		COG0728	putative lipid II flippase MurJ
BBPJPPNJ_03097	CDS	408				hypothetical protein
BBPJPPNJ_03098	CDS	2694	clcA			H(+)/Cl(-) exchange transporter ClcA
BBPJPPNJ_03099	CDS	408				hypothetical protein
BBPJPPNJ_03100	CDS	639				hypothetical protein
BBPJPPNJ_03101	CDS	285				hypothetical protein
BBPJPPNJ_03102	CDS	768	cmoM_2	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
BBPJPPNJ_03103	CDS	2334				hypothetical protein
BBPJPPNJ_03104	CDS	189				hypothetical protein
BBPJPPNJ_03105	CDS	468	fosB_1	2.5.1.-		Metallothiol transferase FosB
BBPJPPNJ_03106	CDS	1089	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BBPJPPNJ_03107	CDS	957	scrK	2.7.1.4	COG0524	Fructokinase
BBPJPPNJ_03108	CDS	1041	arnC_8	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BBPJPPNJ_03109	CDS	1494	thi4_2	2.4.2.59		Thiamine thiazole synthase
BBPJPPNJ_03110	CDS	1041				hypothetical protein
BBPJPPNJ_03111	CDS	1110				hypothetical protein
BBPJPPNJ_03112	CDS	330				hypothetical protein
BBPJPPNJ_03113	CDS	477	bltD_2	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
BBPJPPNJ_03114	CDS	465	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
BBPJPPNJ_03115	CDS	2310	tolB_8			Tol-Pal system protein TolB
BBPJPPNJ_03116	CDS	1200				putative protein
BBPJPPNJ_03117	CDS	579				hypothetical protein
BBPJPPNJ_03118	CDS	411				hypothetical protein
BBPJPPNJ_03119	CDS	873	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
BBPJPPNJ_03120	CDS	453				hypothetical protein
BBPJPPNJ_03121	CDS	1170	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
BBPJPPNJ_03122	CDS	618				hypothetical protein
BBPJPPNJ_03123	CDS	1665	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
BBPJPPNJ_03124	CDS	5040				hypothetical protein
BBPJPPNJ_03125	CDS	561				hypothetical protein
BBPJPPNJ_03126	CDS	2010	kefC_1			Glutathione-regulated potassium-efflux system protein KefC
BBPJPPNJ_03127	CDS	2163				hypothetical protein
BBPJPPNJ_03128	CDS	3573				hypothetical protein
BBPJPPNJ_03129	CDS	819	surA_2	5.2.1.8		Chaperone SurA
BBPJPPNJ_03130	CDS	510				hypothetical protein
BBPJPPNJ_03131	CDS	1095				hypothetical protein
BBPJPPNJ_03132	CDS	2028				hypothetical protein
BBPJPPNJ_03133	CDS	900	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BBPJPPNJ_03134	CDS	309				hypothetical protein
BBPJPPNJ_03135	CDS	141				hypothetical protein
BBPJPPNJ_03136	CDS	240				hypothetical protein
BBPJPPNJ_03137	CDS	660				hypothetical protein
BBPJPPNJ_03138	CDS	795	aqpZ2			Aquaporin Z 2
BBPJPPNJ_03139	CDS	276				hypothetical protein
BBPJPPNJ_03140	CDS	480				hypothetical protein
BBPJPPNJ_03141	CDS	333			COG3039	IS5 family transposase ISMae6
BBPJPPNJ_03142	CDS	423				hypothetical protein
BBPJPPNJ_03143	CDS	216				hypothetical protein
BBPJPPNJ_03144	CDS	1167				hypothetical protein
BBPJPPNJ_03145	CDS	771				hypothetical protein
BBPJPPNJ_03146	CDS	459			COG3039	IS5 family transposase ISMich1
BBPJPPNJ_03147	CDS	369			COG3039	IS5 family transposase ISMae6
BBPJPPNJ_03148	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
BBPJPPNJ_03149	CDS	102				hypothetical protein
BBPJPPNJ_03150	CDS	1188				hypothetical protein
BBPJPPNJ_03151	CDS	1296	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BBPJPPNJ_03152	CDS	450				hypothetical protein
BBPJPPNJ_03153	CDS	1998		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BBPJPPNJ_03154	CDS	1845	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BBPJPPNJ_03155	CDS	3414	mfd_2	3.6.4.-		Transcription-repair-coupling factor
BBPJPPNJ_03156	CDS	798	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
BBPJPPNJ_03157	CDS	894	pstA_1		COG0581	Phosphate transport system permease protein PstA
BBPJPPNJ_03158	CDS	990	pstC_1		COG0573	Phosphate transport system permease protein PstC
BBPJPPNJ_03159	CDS	1170	pstS_1		COG0226	Phosphate-binding protein PstS
BBPJPPNJ_03160	CDS	921				hypothetical protein
BBPJPPNJ_03161	CDS	747	tpiA	5.3.1.1		Triosephosphate isomerase
BBPJPPNJ_03162	CDS	144				hypothetical protein
BBPJPPNJ_03163	CDS	1035	lpxD_2	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BBPJPPNJ_03164	CDS	1659				hypothetical protein
BBPJPPNJ_03165	CDS	1389	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
BBPJPPNJ_03166	CDS	153				hypothetical protein
BBPJPPNJ_03167	CDS	1134				hypothetical protein
BBPJPPNJ_03168	CDS	432				hypothetical protein
BBPJPPNJ_03169	CDS	978				hypothetical protein
BBPJPPNJ_03170	CDS	447				hypothetical protein
BBPJPPNJ_03171	CDS	759	atpB		COG0356	ATP synthase subunit a
BBPJPPNJ_03172	CDS	246	atpE		COG0636	ATP synthase subunit c
BBPJPPNJ_03173	CDS	498	atpG_1		COG0711	ATP synthase subunit b'
BBPJPPNJ_03174	CDS	528	atpF		COG0711	ATP synthase subunit b
BBPJPPNJ_03175	CDS	549	atpH		COG0712	ATP synthase subunit delta
BBPJPPNJ_03176	CDS	1521	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BBPJPPNJ_03177	CDS	951	atpG_2		COG0224	ATP synthase gamma chain
BBPJPPNJ_03178	CDS	282	clpS2		COG2127	ATP-dependent Clp protease adapter protein ClpS 2
BBPJPPNJ_03179	CDS	915	lip1	3.1.1.3		Lipase 1
BBPJPPNJ_03180	CDS	945				hypothetical protein
BBPJPPNJ_03181	CDS	966	gshB	6.3.2.3	COG0189	Glutathione synthetase
BBPJPPNJ_03182	CDS	615	lexA			Transcription regulator LexA
BBPJPPNJ_03183	CDS	822				hypothetical protein
BBPJPPNJ_03184	CDS	1191				hypothetical protein
BBPJPPNJ_03185	CDS	168				hypothetical protein
BBPJPPNJ_03186	CDS	975				hypothetical protein
BBPJPPNJ_03187	CDS	546				hypothetical protein
BBPJPPNJ_03188	CDS	3921				hypothetical protein
BBPJPPNJ_03189	CDS	873				hypothetical protein
BBPJPPNJ_03190	CDS	288	clpS_1			ATP-dependent Clp protease adapter protein ClpS
BBPJPPNJ_03191	CDS	2046				hypothetical protein
BBPJPPNJ_03192	CDS	276				hypothetical protein
BBPJPPNJ_03193	CDS	300				hypothetical protein
BBPJPPNJ_03194	CDS	720				hypothetical protein
BBPJPPNJ_03195	CDS	1884	glgB_2	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
BBPJPPNJ_03196	CDS	2796				hypothetical protein
BBPJPPNJ_03197	CDS	174				hypothetical protein
BBPJPPNJ_03198	CDS	1530	treA	3.2.1.28	COG1626	Periplasmic trehalase
BBPJPPNJ_03199	CDS	876	panS		COG0385	Pantothenate precursors transporter PanS
BBPJPPNJ_03200	CDS	180				hypothetical protein
BBPJPPNJ_03201	CDS	222				hypothetical protein
BBPJPPNJ_03202	CDS	1083			COG0628	Putative transport protein
BBPJPPNJ_03203	CDS	1116				hypothetical protein
BBPJPPNJ_03204	CDS	2229	ruvB_3	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
BBPJPPNJ_03205	CDS	354				hypothetical protein
BBPJPPNJ_03206	CDS	156				hypothetical protein
BBPJPPNJ_03207	CDS	1128				hypothetical protein
BBPJPPNJ_03208	CDS	951				hypothetical protein
BBPJPPNJ_03209	CDS	1254	cinA		COG1058	Putative competence-damage inducible protein
BBPJPPNJ_03210	CDS	918				hypothetical protein
BBPJPPNJ_03211	CDS	900	lipA2	2.8.1.8	COG0320	Lipoyl synthase 2
BBPJPPNJ_03212	CDS	738	cheB_7	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
BBPJPPNJ_03213	CDS	714	recR		COG0353	Recombination protein RecR
BBPJPPNJ_03214	CDS	1962				hypothetical protein
BBPJPPNJ_03215	CDS	840				hypothetical protein
BBPJPPNJ_03216	CDS	651	xerD_3		COG4974	Tyrosine recombinase XerD
BBPJPPNJ_03217	CDS	1467	xerD_4			Tyrosine recombinase XerD
BBPJPPNJ_03218	CDS	798				hypothetical protein
BBPJPPNJ_03219	CDS	2112	rhlB_2	3.6.4.13		ATP-dependent RNA helicase RhlB
BBPJPPNJ_03220	CDS	1320				hypothetical protein
BBPJPPNJ_03221	CDS	1611				hypothetical protein
BBPJPPNJ_03222	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
BBPJPPNJ_03223	CDS	765				hypothetical protein
BBPJPPNJ_03224	CDS	1662				hypothetical protein
BBPJPPNJ_03225	CDS	2457				hypothetical protein
BBPJPPNJ_03226	CDS	768				hypothetical protein
BBPJPPNJ_03227	CDS	1431	selO_2	2.7.7.-	COG0397	Protein adenylyltransferase SelO
BBPJPPNJ_03228	CDS	258				hypothetical protein
BBPJPPNJ_03229	CDS	576				hypothetical protein
BBPJPPNJ_03230	CDS	2625				hypothetical protein
BBPJPPNJ_03231	CDS	636				hypothetical protein
BBPJPPNJ_03232	CDS	786	cbiM		COG0310	Cobalt transport protein CbiM
BBPJPPNJ_03233	CDS	321	cbiN		COG1930	Cobalt transport protein CbiN
BBPJPPNJ_03234	CDS	798	cbiQ		COG0619	Cobalt transport protein CbiQ
BBPJPPNJ_03235	CDS	843	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
BBPJPPNJ_03236	CDS	366				hypothetical protein
BBPJPPNJ_03237	CDS	2121	ruvB_4	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
BBPJPPNJ_03238	CDS	1299				hypothetical protein
BBPJPPNJ_03239	CDS	861	rnhA	3.1.26.4		Ribonuclease H
BBPJPPNJ_03240	CDS	1374	pknD_13	2.7.11.1		Serine/threonine-protein kinase PknD
BBPJPPNJ_03241	CDS	870				hypothetical protein
BBPJPPNJ_03242	CDS	636	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
BBPJPPNJ_03243	CDS	291	psaK2			Photosystem I reaction center subunit PsaK 2
BBPJPPNJ_03244	CDS	240	psaK			Photosystem I reaction center subunit PsaK
BBPJPPNJ_03245	CDS	915	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
BBPJPPNJ_03246	CDS	270				hypothetical protein
BBPJPPNJ_03247	CDS	852	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BBPJPPNJ_03248	CDS	498				hypothetical protein
BBPJPPNJ_03249	CDS	1344	dnaB_3	3.6.4.12		Replicative DNA helicase
BBPJPPNJ_03250	CDS	459	rplI		COG0359	50S ribosomal protein L9
BBPJPPNJ_03251	CDS	1740	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
BBPJPPNJ_03252	CDS	105				hypothetical protein
BBPJPPNJ_03253	CDS	648	rssB_5			Regulator of RpoS
BBPJPPNJ_03254	CDS	513				hypothetical protein
BBPJPPNJ_03255	CDS	711				hypothetical protein
BBPJPPNJ_03256	CDS	345				hypothetical protein
BBPJPPNJ_03257	CDS	588				hypothetical protein
BBPJPPNJ_03258	CDS	576	rayT_1		COG1943	REP-associated tyrosine transposase
BBPJPPNJ_03259	CDS	1377	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
BBPJPPNJ_03260	CDS	1134				hypothetical protein
BBPJPPNJ_03261	CDS	690				hypothetical protein
BBPJPPNJ_03262	CDS	627	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BBPJPPNJ_03263	CDS	684				hypothetical protein
BBPJPPNJ_03264	CDS	294				hypothetical protein
BBPJPPNJ_03265	CDS	1902				hypothetical protein
BBPJPPNJ_03266	CDS	285	clpS_2			ATP-dependent Clp protease adapter protein ClpS
BBPJPPNJ_03267	CDS	1782	rqcH		COG1293	Rqc2 RqcH
BBPJPPNJ_03268	CDS	228	remA		COG2052	Extracellular matrix regulatory protein A
BBPJPPNJ_03269	CDS	450	ndk	2.7.4.6		Nucleoside diphosphate kinase
BBPJPPNJ_03270	CDS	717				hypothetical protein
BBPJPPNJ_03271	CDS	1122				hypothetical protein
BBPJPPNJ_03272	tRNA	86				tRNA-Leu(cag)
BBPJPPNJ_03273	CDS	828		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BBPJPPNJ_03274	CDS	999				hypothetical protein
BBPJPPNJ_03275	CDS	252				hypothetical protein
BBPJPPNJ_03276	CDS	1371		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
BBPJPPNJ_03277	CDS	2034	sasA_18	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_03278	CDS	1722	ubiB_3	2.7.-.-	COG0661	putative protein kinase UbiB
BBPJPPNJ_03279	CDS	408				hypothetical protein
BBPJPPNJ_03280	CDS	285	higB_2	3.1.-.-	COG4680	mRNA interferase HigB
BBPJPPNJ_03281	CDS	474				hypothetical protein
BBPJPPNJ_03282	CDS	420				hypothetical protein
BBPJPPNJ_03283	CDS	1794	aspS	6.1.1.12		Aspartate--tRNA ligase
BBPJPPNJ_03284	CDS	735	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
BBPJPPNJ_03285	CDS	1011				hypothetical protein
BBPJPPNJ_03286	CDS	1269		3.4.24.-	COG0612	putative zinc protease
BBPJPPNJ_03287	CDS	450				hypothetical protein
BBPJPPNJ_03288	CDS	288				hypothetical protein
BBPJPPNJ_03289	CDS	954	thiL_1	2.7.4.16		Thiamine-monophosphate kinase
BBPJPPNJ_03290	CDS	507				hypothetical protein
BBPJPPNJ_03291	CDS	1152	bciD	1.17.98.2		Bacteriochlorophyllide c C-7(1)-hydroxylase
BBPJPPNJ_03292	CDS	1005	nitA	3.5.5.7		Aliphatic nitrilase
BBPJPPNJ_03293	CDS	483				hypothetical protein
BBPJPPNJ_03294	CDS	1281		1.18.1.2		Ferredoxin--NADP reductase
BBPJPPNJ_03295	CDS	2286				hypothetical protein
BBPJPPNJ_03296	CDS	255				hypothetical protein
BBPJPPNJ_03297	CDS	3051				hypothetical protein
BBPJPPNJ_03298	CDS	144				hypothetical protein
BBPJPPNJ_03299	CDS	594				hypothetical protein
BBPJPPNJ_03300	CDS	729	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BBPJPPNJ_03301	CDS	285				hypothetical protein
BBPJPPNJ_03302	CDS	591				hypothetical protein
BBPJPPNJ_03303	CDS	564				hypothetical protein
BBPJPPNJ_03304	CDS	1695	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
BBPJPPNJ_03305	CDS	603	cpcS_2	4.-.-.-		Phycocyanobilin lyase subunit CpcS
BBPJPPNJ_03306	CDS	555				hypothetical protein
BBPJPPNJ_03307	CDS	333				hypothetical protein
BBPJPPNJ_03308	CDS	1710	rssB_6			Regulator of RpoS
BBPJPPNJ_03309	CDS	1053				hypothetical protein
BBPJPPNJ_03310	CDS	243				hypothetical protein
BBPJPPNJ_03311	CDS	1218				hypothetical protein
BBPJPPNJ_03312	CDS	588	coaE	2.7.1.24		Dephospho-CoA kinase
BBPJPPNJ_03313	CDS	510				hypothetical protein
	repeat_region	977				
BBPJPPNJ_03314	CDS	294		3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2 3
BBPJPPNJ_03315	CDS	1032	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
BBPJPPNJ_03316	CDS	624				hypothetical protein
BBPJPPNJ_03317	CDS	1140				hypothetical protein
BBPJPPNJ_03318	CDS	1755				hypothetical protein
BBPJPPNJ_03319	CDS	693	cas5d_2	3.1.-.-		CRISPR pre-crRNA endoribonuclease Cas5d
BBPJPPNJ_03320	CDS	2187				hypothetical protein
BBPJPPNJ_03321	CDS	1062				hypothetical protein
BBPJPPNJ_03322	CDS	561	efp		COG0231	Elongation factor P
BBPJPPNJ_03323	CDS	153				hypothetical protein
BBPJPPNJ_03324	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BBPJPPNJ_03325	CDS	771				hypothetical protein
BBPJPPNJ_03326	CDS	804				hypothetical protein
BBPJPPNJ_03327	CDS	1812	proS	6.1.1.15	COG0442	Proline--tRNA ligase
BBPJPPNJ_03328	CDS	1650				hypothetical protein
BBPJPPNJ_03329	CDS	1269	patA_1		COG0784	Protein PatA
BBPJPPNJ_03330	CDS	363	afsQ1_3			Transcriptional regulatory protein AfsQ1
BBPJPPNJ_03331	CDS	498				hypothetical protein
BBPJPPNJ_03332	CDS	3381				hypothetical protein
BBPJPPNJ_03333	CDS	3438	rcsC_24	2.7.13.3		Sensor histidine kinase RcsC
BBPJPPNJ_03334	CDS	1236	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_03335	CDS	426				hypothetical protein
BBPJPPNJ_03336	CDS	1143	malK	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
BBPJPPNJ_03337	CDS	582	pipB2_1		COG1357	Secreted effector protein PipB2
BBPJPPNJ_03338	CDS	1083	psbA2_1	1.10.3.9		Photosystem II protein D1 2
BBPJPPNJ_03339	CDS	342		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
BBPJPPNJ_03340	CDS	1044				hypothetical protein
BBPJPPNJ_03341	CDS	672				hypothetical protein
BBPJPPNJ_03342	CDS	639				hypothetical protein
BBPJPPNJ_03343	CDS	384				hypothetical protein
BBPJPPNJ_03344	CDS	1200	argG	6.3.4.5		Argininosuccinate synthase
BBPJPPNJ_03345	CDS	828	psbO			Photosystem II manganese-stabilizing polypeptide
BBPJPPNJ_03346	CDS	363				hypothetical protein
BBPJPPNJ_03347	CDS	579	ycf3_8			Photosystem I assembly protein Ycf3
BBPJPPNJ_03348	CDS	1299	hisZ			ATP phosphoribosyltransferase regulatory subunit
BBPJPPNJ_03349	CDS	915				hypothetical protein
BBPJPPNJ_03350	CDS	849	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
BBPJPPNJ_03351	CDS	207				hypothetical protein
BBPJPPNJ_03352	CDS	153				hypothetical protein
BBPJPPNJ_03353	CDS	375	ftrC	1.8.7.2		Ferredoxin-thioredoxin reductase, catalytic chain
BBPJPPNJ_03354	CDS	651	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
BBPJPPNJ_03355	CDS	1293	proA_1	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BBPJPPNJ_03356	CDS	354				hypothetical protein
BBPJPPNJ_03357	CDS	1509	ftsH_10	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BBPJPPNJ_03358	CDS	432				hypothetical protein
BBPJPPNJ_03359	CDS	420				hypothetical protein
BBPJPPNJ_03360	CDS	1467	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
BBPJPPNJ_03361	CDS	573				hypothetical protein
BBPJPPNJ_03362	CDS	1425				hypothetical protein
BBPJPPNJ_03363	CDS	957			COG0204	putative protein
BBPJPPNJ_03364	tRNA	73				tRNA-Phe(gaa)
BBPJPPNJ_03365	CDS	2181				hypothetical protein
BBPJPPNJ_03366	CDS	330				hypothetical protein
BBPJPPNJ_03367	CDS	393				hypothetical protein
BBPJPPNJ_03368	CDS	384				hypothetical protein
BBPJPPNJ_03369	CDS	216				hypothetical protein
BBPJPPNJ_03370	CDS	1695				hypothetical protein
BBPJPPNJ_03371	CDS	1449		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
BBPJPPNJ_03372	CDS	1095				hypothetical protein
BBPJPPNJ_03373	CDS	477				hypothetical protein
BBPJPPNJ_03374	CDS	1158				hypothetical protein
BBPJPPNJ_03375	CDS	654				hypothetical protein
BBPJPPNJ_03376	CDS	195				hypothetical protein
BBPJPPNJ_03377	CDS	1137	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
BBPJPPNJ_03378	CDS	1089	ychF		COG0012	Ribosome-binding ATPase YchF
BBPJPPNJ_03379	CDS	216				hypothetical protein
BBPJPPNJ_03380	CDS	1986				hypothetical protein
BBPJPPNJ_03381	CDS	192				hypothetical protein
BBPJPPNJ_03382	CDS	1461				hypothetical protein
BBPJPPNJ_03383	CDS	1482				hypothetical protein
BBPJPPNJ_03384	CDS	747	mntB_1		COG1121	Manganese transport system ATP-binding protein MntB
BBPJPPNJ_03385	CDS	852	mntB_2			Manganese transport system membrane protein MntB
BBPJPPNJ_03386	CDS	1020				hypothetical protein
BBPJPPNJ_03387	CDS	1107	apbC_2		COG0489	Iron-sulfur cluster carrier protein
BBPJPPNJ_03388	CDS	963				hypothetical protein
BBPJPPNJ_03389	CDS	228	aprB			Adenylylsulfate reductase subunit beta
BBPJPPNJ_03390	CDS	1704	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
BBPJPPNJ_03391	CDS	1989	hdfR			HTH-type transcriptional regulator HdfR
BBPJPPNJ_03392	CDS	819	nrtD_1	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
BBPJPPNJ_03393	CDS	885	cmpB_1			Bicarbonate transport system permease protein CmpB
BBPJPPNJ_03394	CDS	1470				hypothetical protein
BBPJPPNJ_03395	CDS	225				hypothetical protein
BBPJPPNJ_03396	CDS	489				hypothetical protein
BBPJPPNJ_03397	CDS	810				hypothetical protein
BBPJPPNJ_03398	CDS	774				hypothetical protein
BBPJPPNJ_03399	CDS	402				hypothetical protein
BBPJPPNJ_03400	CDS	2136	btuB_1			Vitamin B12 transporter BtuB
BBPJPPNJ_03401	CDS	921				hypothetical protein
BBPJPPNJ_03402	CDS	1299	btuF_1			Vitamin B12-binding protein
BBPJPPNJ_03403	CDS	648				hypothetical protein
BBPJPPNJ_03404	CDS	1095	hmuU_1		COG0609	Hemin transport system permease protein HmuU
